seg,ver_comp,inv_comp
7096,7904.433594,5340.333008
7098,7905.408203,5345.149902
7100,7905.408203,5340.68457
7102,7908.106934,5338.566406
7104,7917.099609,5338.995117
7106,7917.099609,5340.674805
7108,7922.035156,5338.88916
7110,7922.035156,5342.558594
7112,7930.969238,5338.998535
7114,7920.265625,5342.045898
7116,7920.265625,5339.547852
7118,7917.870605,5340.53125
7120,7914.488281,5335.461914
7122,7914.488281,5334.976563
7124,7920.777832,5336.092773
7126,7907.775879,5334.710938
7128,7907.775879,5340.415039
7130,7921.635742,5336.419434
7132,7895.665039,5339.521484
7134,7895.665039,5335.18457
7136,7895.665039,5333.648438
7138,7915.354492,5332.459473
7140,7915.354492,5331.501953
7142,7899.361328,5339.341309
7144,7921.373047,5340.376953
7146,7920.230957,5350.128906
7148,7922.257813,5353.522949
7150,7921.569336,5361.242188
7152,7926.191895,5355.662109
7154,7926.191895,5361.142578
7156,7933.62207,5396.194336
7158,7933.43457,5403.903809
7160,7933.43457,5407.62207
7162,7937.179688,5413.612305
7164,7938.692871,5425.932129
7166,7938.692871,5420.442871
7168,7930.439453,5426.21875
7170,7935.245605,5425.12207
7172,7931.723633,5423.455078
7174,7931.723633,5422.101074
7176,7925.686523,5414.94043
7178,7927.529297,5409.302734
7180,7927.529297,5406.505859
7182,7923.908691,5405.066895
7184,7928.209961,5404.892578
7186,7931.24707,5399.006348
7188,7930.335938,5413.10498
7190,7926.029297,5412.243652
7192,7932.775391,5408.606445
7194,7934.596191,5412.503418
7196,7934.596191,5402.738281
7198,7931.832031,5413.256348
7200,7925.439453,5424.783203
7202,7925.439453,5422.556641
7204,7931.200195,5416.735352
7206,7928.706543,5420.899414
7208,7930.995605,5427.92334
7210,7930.995605,5435.851563
7212,7936.700684,5428.714355
7214,7936.700684,5437.862305
7216,7945.899902,5428.780273
7218,7945.899902,5427.341797
7220,7930.67627,5424.528809
7222,7933.724121,5423.022461
7224,7930.429688,5421.732422
7226,7931.758789,5431.224609
7228,7947.360352,5428.071289
7230,7947.360352,5427.737305
7232,7944.149902,5412.96875
7234,7957.015137,5410.744629
7236,7957.015137,5421.273438
7238,7916.931641,5428.770508
7240,7918.362793,5439.081543
7242,7886.287109,5444.549805
7244,7881.391113,5434.335938
7246,7882.646484,5441.307617
7248,7882.646484,5433.010254
7250,7866.779297,5437.178223
7252,7855.266602,5436.449219
7254,7855.864258,5438.496582
7256,7855.864258,5443.092773
7258,7840.714844,5440.157227
7260,7857.708008,5476.694336
7262,7857.708008,5460.77002
7264,7860.152344,5452.172852
7266,7860.152344,5456.032227
7268,7855.6875,5447.706543
7270,7853.766602,5437.502441
7272,7850.052734,5429.307129
7274,7850.052734,5427.418945
7276,7852.782227,5431.175781
7278,7853.589844,5431.175781
7280,7852.611816,5439.659668
7282,7852.611816,5427.326172
7284,7854.882813,5422.800293
7286,7832.182617,5431.879883
7288,7832.182617,5433.193359
7290,7822.911621,5425.098145
7292,7821.413086,5419.085938
7294,7820.594727,5421.124023
7296,7820.594727,5416.681641
7298,7818.625488,5413.974609
7300,7813.463867,5423.09082
7302,7800.711914,5416.025391
7304,7779.994141,5417.34375
7306,7779.994141,5417.040039
7308,7772.958984,5420.865723
7310,7747.302734,5424.414551
7312,7747.775391,5423.548828
7314,7747.775391,5421.539063
7316,7744.474609,5420.325195
7318,7744.474609,5419.705078
7320,7746.640625,5416.620605
7322,7774.31543,5409.889648
7324,7808.381836,5409.673828
7326,7808.381836,5406.74707
7328,7816.921875,5416.42334
7330,7834.772461,5418.054199
7332,7831.208008,5420.060059
7334,7831.208008,5423.283203
7336,7842.204102,5420.706055
7338,7842.204102,5420.922363
7340,7853.865234,5422.298828
7342,7853.865234,5424.824219
7344,7849.733398,5423.07959
7346,7845.671875,5420.984375
7348,7853.665039,5424.133789
7350,7850.509277,5417.677734
7352,7850.509277,5421.378418
7354,7839.678711,5417.859863
7356,7842.863281,5419.223145
7358,7842.863281,5413.338867
7360,7848.317871,5423.555176
7362,7841.372559,5419.771484
7364,7845.779785,5417.849609
7366,7833.874023,5418.087402
7368,7841.016113,5418.542969
7370,7843.828125,5436.319336
7372,7843.828125,5458.504883
7374,7838.501953,5464.535156
7376,7853.311523,5467.523438
7378,7853.311523,5471.44043
7380,7857.543945,5474.908203
7382,7864.746094,5478.846191
7384,7867.141602,5481.817383
7386,7872.332031,5478.981445
7388,7871.765625,5486.585938
7390,7866.883789,5485.777344
7392,7880.717773,5478.543945
7394,7874.652832,5479.197754
7396,7876.411621,5487.795898
7398,7871.32666,5480.694824
7400,7866.541504,5485.049805
7402,7874.407227,5485.328125
7404,7874.407227,5483.686523
7406,7872.567383,5492.744141
7408,7866.331055,5493.318848
7410,7871.486816,5493.644531
7412,7890.163086,5496.402344
7414,7890.163086,5493.579102
7416,7903.51416,5491.171875
7418,7904.727539,5497.749023
7420,7915.210938,5490.675781
7422,7912.038086,5485.880859
7424,7908.304688,5481.109863
7426,7908.304688,5477.999023
7428,7916.009766,5488.373047
7430,7916.009766,5488.932129
7432,7885.19043,5474.50293
7434,7885.19043,5474.089844
7436,7879.797852,5483.13916
7438,7879.797852,5487.643066
7440,7876.153809,5485.719727
7442,7851.825195,5486.848145
7444,7846.783203,5477.624023
7446,7804.980957,5486.323242
7448,7804.980957,5487.778809
7450,7801.112793,5491.884766
7452,7788.094238,5489.609863
7454,7788.094238,5492.652344
7456,7790.308594,5494.117188
7458,7794.604004,5492.277344
7460,7803.382324,5483.179199
7462,7793.211426,5479.535156
7464,7795.787109,5484.652832
7466,7795.787109,5490.258789
7468,7799.487305,5491.166016
7470,7805.753418,5479.757813
7472,7805.753418,5481.200684
7474,7819.074707,5478.198242
7476,7810.834473,5468.272461
7478,7810.834473,5473.28125
7480,7808.831543,5486.25293
7482,7807.532227,5494.042969
7484,7807.532227,5499.401367
7486,7802.645996,5495.769531
7488,7802.645996,5489.621094
7490,7791.897461,5472.449219
7492,7786.445801,5472.75293
7494,7791.853027,5460.562988
7496,7787.774902,5452.578613
7498,7787.774902,5454.120117
7500,7796.566406,5471.569336
7502,7794.057129,5493.157227
7504,7795.811035,5480.637695
7506,7796.105957,5491.948242
7508,7796.105957,5493.023438
7510,7796.105957,5489.795898
7512,7793.884766,5479.27832
7514,7793.884766,5489.07666
7516,7790.532715,5486.579102
7518,7788.006836,5481.327148
7520,7788.006836,5485.155273
7522,7782.898438,5488.208008
7524,7784.452148,5488.475098
7526,7777.901367,5485.793945
7528,7788.745117,5481.161133
7530,7781.527832,5475.350098
7532,7773.018066,5467.892578
7534,7773.936035,5471.996094
7536,7773.936035,5465.513672
7538,7776.012695,5470.758789
7540,7763.254395,5468.050781
7542,7780.67627,5477.946289
7544,7772.876953,5470.429688
7546,7772.876953,5468.503418
7548,7783.703613,5460.317383
7550,7773.070313,5454.889648
7552,7773.070313,5456.260254
7554,7776.55957,5450.404297
7556,7765.263184,5443.349609
7558,7764.870605,5456.51416
7560,7764.870605,5462.402832
7562,7766.5625,5478.930664
7564,7751.056641,5466.380859
7566,7751.056641,5477.524414
7568,7766.838867,5468.81543
7570,7753.428711,5469.348145
7572,7753.428711,5466.171387
7574,7756.528809,5465.996094
7576,7763.074707,5467.376953
7578,7764.766602,5458.681152
7580,7764.766602,5471.120117
7582,7788.603516,5468.716797
7584,7777.722656,5473.681641
7586,7777.722656,5476.555176
7588,7805.157227,5468.844727
7590,7805.157227,5470.382813
7592,7809.282227,5466.748047
7594,7809.282227,5465.612305
7596,7809.665039,5463.410156
7598,7812.46582,5458.927246
7600,7812.46582,5462.115234
7602,7798.168945,5462.027344
7604,7798.168945,5463.539551
7606,7792.936035,5462.402344
7608,7797.109375,5467.226563
7610,7809.099609,5460.799805
7612,7794.625,5457.458984
7614,7794.625,5456.680664
7616,7805.394531,5460.144043
7618,7805.394531,5456.969727
7620,7805.930176,5459.063477
7622,7805.930176,5459.567383
7624,7800.413574,5462.136719
7626,7813.785156,5470.118652
7628,7816.454102,5474.93457
7630,7818.140625,5473.086426
7632,7827.166016,5471.941406
7634,7829.867188,5469.555664
7636,7829.867188,5468.466797
7638,7827.674316,5466.203125
7640,7834.379883,5459.901367
7642,7823.351074,5460.957031
7644,7812.887695,5458.679199
7646,7809.166016,5462.212891
7648,7807.378906,5461.669922
7650,7807.378906,5459.868164
7652,7811.725586,5464.214844
7654,7811.443359,5461.866211
7656,7811.15625,5461.866211
7658,7811.15625,5458.560059
7660,7806.394531,5462.863281
7662,7806.394531,5469.740723
7664,7810.352539,5472.665039
7666,7807.266602,5472.352051
7668,7808.346191,5468.180664
7670,7808.346191,5464.57959
7672,7795.599609,5463.226563
7674,7805.007813,5465.838867
7676,7813.983398,5467.123047
7678,7807.966309,5472.704102
7680,7805.904785,5461.737305
7682,7805.904785,5457.294922
7684,7796.482422,5460.788574
7686,7795.799805,5467.484375
7688,7799.015137,5468.181152
7690,7810.575195,5464.996094
7692,7810.575195,5476.03125
7694,7815.056152,5472.724121
7696,7812.408203,5471.240234
7698,7812.408203,5472.715332
7700,7818.851563,5479.185059
7702,7818.851563,5475.499023
7704,7821.397949,5474.459961
7706,7821.397949,5465.422852
7708,7812.928223,5460.898438
7710,7817.317383,5460.100586
7712,7809.64209,5463.1875
7714,7799.91748,5473.499512
7716,7781.539551,5473.029297
7718,7781.539551,5474.029785
7720,7774.891602,5460.632324
7722,7764.757813,5455.548828
7724,7764.757813,5452.967773
7726,7765.69043,5451.617188
7728,7778.186523,5454.230469
7730,7778.186523,5465.553711
7732,7763.427734,5457.24707
7734,7763.427734,5461.732422
7736,7755.007813,5458.686523
7738,7757.385742,5454.291992
7740,7757.385742,5452.682617
7742,7751.751465,5464.377441
7744,7766.947266,5464.657227
7746,7769.226563,5453.406738
7748,7769.226563,5457.955078
7750,7768.920898,5461.630371
7752,7768.920898,5463.056152
7754,7761.438965,5461.816406
7756,7768.40332,5457.706055
7758,7769.918945,5454.794922
7760,7772.794922,5442.689453
7762,7774.45166,5463.737305
7764,7774.45166,5460.530273
7766,7777.701172,5459.181152
7768,7774.445313,5468.71875
7770,7772.241211,5470.100098
7772,7772.241211,5466.657227
7774,7778.516602,5463.600586
7776,7773.643066,5467.642578
7778,7763.735352,5462.756348
7780,7763.735352,5456.46582
7782,7769.083984,5456.46582
7784,7772.583008,5458.387207
7786,7776.818848,5464.485352
7788,7782.687988,5463.597168
7790,7791.483887,5473.978516
7792,7797.820313,5475.063477
7794,7797.691895,5464.243164
7796,7795.205078,5465.466309
7798,7796.432129,5464.882324
7800,7796.432129,5460.958984
7802,7787.657227,5462.638672
7804,7790.772461,5459.654297
7806,7790.772461,5459.966797
7808,7786.03125,5459.100586
7810,7781.857422,5458.307617
7812,7781.857422,5460.081543
7814,7774.504395,5462.976563
7816,7730.15332,5464.724609
7818,7730.15332,5472.179688
7820,7713.11084,5476.757813
7822,7712.976074,5469.17627
7824,7712.976074,5467.898438
7826,7705.703125,5461.772461
7828,7698.248047,5462.625
7830,7698.248047,5469.766113
7832,7705.285156,5464.549805
7834,7708.144531,5474.375488
7836,7708.144531,5481.317871
7838,7715.536133,5482.051758
7840,7707.176758,5474.803711
7842,7707.176758,5473.364258
7844,7705.866211,5473.811035
7846,7695.977051,5475.77832
7848,7701.100586,5471.790039
7850,7699.34375,5475.425781
7852,7697.271973,5476.982422
7854,7698.814453,5470.204102
7856,7689.221191,5480.79248
7858,7689.221191,5476.912109
7860,7684.05957,5477.478516
7862,7677.500977,5471.897461
7864,7677.004883,5469.291992
7866,7672.461914,5471.705078
7868,7661.851074,5466.423828
7870,7668.365723,5466.855469
7872,7668.365723,5472.09668
7874,7668.687988,5471.498047
7876,7652.974121,5476.382813
7878,7666.21582,5472.726563
7880,7656.652344,5473.129883
7882,7656.652344,5476.055664
7884,7645.75,5478.82373
7886,7640.018066,5475.11377
7888,7640.018066,5474.822266
7890,7638.777344,5478.474609
7892,7638.777344,5475.339844
7894,7631.541992,5475.241211
7896,7623.94873,5466.596191
7898,7623.94873,5464.316895
7900,7614.899414,5465.001953
7902,7635.477051,5464.893066
7904,7629.222656,5469.433594
7906,7652.265625,5461.350098
7908,7703.302246,5463.250977
7910,7738.742676,5464.787109
7912,7739.213379,5471.309082
7914,7739.213379,5479.768066
7916,7764.393555,5473.1875
7918,7764.393555,5467.863281
7920,7769.937012,5471.336426
7922,7793.095703,5468.78125
7924,7812.331055,5459.768555
7926,7812.331055,5455.337402
7928,7822.331543,5444.691406
7930,7808.869141,5445.412109
7932,7808.869141,5450.634766
7934,7823.557617,5463.128906
7936,7818.850586,5459.727051
7938,7815.534668,5461.518555
7940,7815.534668,5465.191895
7942,7827.036133,5461.742188
7944,7827.036133,5458.967285
7946,7813.564941,5463.482422
7948,7799.204102,5470.168457
7950,7799.204102,5474.139648
7952,7791.882813,5480.054688
7954,7792.209961,5478.140625
7956,7792.209961,5473.474609
7958,7804.307617,5477.683594
7960,7806.179688,5478.422363
7962,7806.179688,5481.939453
7964,7806.496094,5482.250488
7966,7806.496094,5477.185547
7968,7812.714844,5472.621094
7970,7804.917969,5486.237305
7972,7812.407227,5466.797852
7974,7812.407227,5462.363281
7976,7821.263672,5456.998535
7978,7821.263672,5460.368652
7980,7819.162109,5461.09375
7982,7836.289063,5471.597656
7984,7833.673828,5472.016602
7986,7833.265625,5469.029785
7988,7828.894531,5466.228516
7990,7826.616211,5457.778809
7992,7826.616211,5462.649414
7994,7811.77832,5442.834473
7996,7811.77832,5437.645996
7998,7811.675293,5434.667969
8000,7806.152344,5410.201172
8002,7796.576172,5409.985352
8004,7807.368164,5407.538086
8006,7807.66748,5410.929688
8008,7807.66748,5404.268066
8010,7795.510742,5402.106445
8012,7797.07959,5400.241699
8014,7797.07959,5395.679199
8016,7803.525391,5401.025391
8018,7815.051758,5400.936523
8020,7809.882813,5399.775879
8022,7813.303711,5400.291992
8024,7813.303711,5392.97998
8026,7818.780273,5389.291992
8028,7818.780273,5383.780273
8030,7827.84668,5393.358398
8032,7818.140625,5395.770996
8034,7818.140625,5384.258789
8036,7830.126953,5392.07373
8038,7822.125977,5393.334961
8040,7822.125977,5389.211914
8042,7820.894531,5394.971191
8044,7838.130859,5398.99707
8046,7829.432617,5395.429688
8048,7843.38623,5395.785156
8050,7843.38623,5400.023926
8052,7849.26709,5392.041992
8054,7849.26709,5391.228027
8056,7840.42627,5391.970703
8058,7840.42627,5394.52832
8060,7840.212402,5392.884766
8062,7841.108887,5392.884766
8064,7843.589355,5386.452637
8066,7843.589355,5388.304199
8068,7842.615723,5395.562012
8070,7839.277344,5390.945313
8072,7827.79248,5385.817383
8074,7827.79248,5391.671387
8076,7833.267578,5395.895508
8078,7828.476074,5384.341309
8080,7828.476074,5387.687012
8082,7841.151367,5379.376953
8084,7839.126953,5383.300293
8086,7843.78125,5387.530762
8088,7843.78125,5382.925781
8090,7851.29248,5398.469727
8092,7851.29248,5388.757813
8094,7840.173828,5386.232422
8096,7844.874023,5387.798828
8098,7844.874023,5390.255859
8100,7840.987793,5386.720703
8102,7842.375977,5392.420898
8104,7840.891602,5391.500488
8106,7858.203125,5399.913086
8108,7845.984863,5394.989258
8110,7835.436523,5397.883789
8112,7849.624023,5400.169922
8114,7849.624023,5393.825195
8116,7854.09668,5386.271484
8118,7847.474121,5384.271973
8120,7838.452637,5380.96875
8122,7838.452637,5335.057617
8124,7836.078125,5330.029297
8126,7830.483398,5319.452148
8128,7830.483398,5319.075195
8130,7839.514648,5325.681152
8132,7839.514648,5325.681152
8134,7832.521484,5314.030273
8136,7825.592285,5323.672852
8138,7831.320801,5330.950195
8140,7842.722656,5327.177734
8142,7847.923828,5326.357422
8144,7847.923828,5324.207031
8146,7850.097168,5321.649414
8148,7850.097168,5325.078125
8150,7859.573242,5317.536133
8152,7856.302734,5308.39502
8154,7856.302734,5306.941406
8156,7861.625977,5310.47168
8158,7867.226563,5311.299805
8160,7871.521973,5309.934082
8162,7871.521973,5306.066406
8164,7865.303711,5306.427246
8166,7865.303711,5306.195313
8168,7862.46875,5304.174805
8170,7853.520508,5307.251953
8172,7852.504883,5305.757813
8174,7852.504883,5311.509277
8176,7863.990234,5308.739258
8178,7854.544922,5312.802734
8180,7854.967285,5304.923828
8182,7854.967285,5308.817383
8184,7861.274414,5305.269043
8186,7877.236328,5304.782227
8188,7873.001465,5314.83252
8190,7845.808594,5308.74707
8192,7829.055176,5306.526855
8194,7829.055176,5309.019531
8196,7830.282227,5311.376953
8198,7830.282227,5312.162109
8200,7844.384766,5314.383301
8202,7844.384766,5317.262695
8204,7853.574219,5313.072266
8206,7852.447266,5306.59668
8208,7859.587891,5302.858398
8210,7859.587891,5297.904297
8212,7863.955566,5301.794922
8214,7865.367676,5295.56543
8216,7865.367676,5286.603027
8218,7862.88916,5290.629883
8220,7865.646484,5304.583008
8222,7869.214844,5300.88916
8224,7871.327148,5308.098633
8226,7864.54541,5304.705566
8228,7864.481445,5299.734863
8230,7872.091797,5295.494141
8232,7872.091797,5305.84668
8234,7849.52832,5308.294434
8236,7849.52832,5305.708008
8238,7842.145508,5300.818359
8240,7843.363281,5302.181641
8242,7839.694336,5287.137695
8244,7839.694336,5285.453125
8246,7839.496094,5283.619141
8248,7838.529297,5288.98877
8250,7838.529297,5291.405273
8252,7814.517578,5299.446289
8254,7814.163574,5327.733887
8256,7819.632813,5329.860352
